id_1,id_2,id_3,id_4,id_5,id_6,id_7,id_8,id_9
1.342,-1.365,2.172,5.222,8.381,-2.359,-2.935,1.976,-0.95
1.339,-1.37,2.184,5.235,8.393,-2.395,-2.975,1.99,-0.935
1.34,-1.376,2.194,5.248,8.405,-2.433,-3.013,2.004,-0.919
1.34,-1.385,2.204,5.26,8.416,-2.468,-3.049,2.017,-0.905
1.335,-1.39,2.215,5.272,8.427,-2.503,-3.081,2.027,-0.89
1.333,-1.406,2.224,5.283,8.437,-2.542,-3.111,2.04,-0.877
1.328,-1.418,2.232,5.292,8.444,-2.581,-3.142,2.048,-0.866
1.324,-1.442,2.24,5.3,8.453,-2.619,-3.168,2.06,-0.855
1.316,-1.469,2.247,5.31,8.462,-2.654,-3.19,2.071,-0.842
1.308,-1.492,2.255,5.318,8.468,-2.688,-3.212,2.079,-0.832
1.3,-1.531,2.26,5.324,8.474,-2.723,-3.231,2.084,-0.823
1.293,-1.563,2.268,5.331,8.481,-2.753,-3.248,2.096,-0.811
1.286,-1.612,2.274,5.339,8.488,-2.785,-3.264,2.104,-0.801
1.275,-1.658,2.278,5.344,8.492,-2.816,-3.282,2.112,-0.794
1.262,-1.708,2.284,5.351,8.498,-2.842,-3.293,2.119,-0.785
1.25,-1.779,2.289,5.355,8.503,-2.869,-3.303,2.126,-0.776
1.236,-1.849,2.29,5.358,8.504,-2.896,-3.318,2.129,-0.77
1.223,-1.921,2.295,5.361,8.508,-2.919,-3.329,2.138,-0.762
1.21,-1.998,2.299,5.365,8.512,-2.941,-3.336,2.143,-0.754
1.195,-2.081,2.3,5.367,8.513,-2.963,-3.346,2.146,-0.748
1.181,-2.168,2.303,5.366,8.514,-2.982,-3.354,2.15,-0.743
1.164,-2.258,2.303,5.367,8.514,-3.001,-3.363,2.154,-0.74
1.149,-2.345,2.305,5.368,8.516,-3.018,-3.368,2.158,-0.733
1.133,-2.434,2.306,5.368,8.516,-3.034,-3.374,2.162,-0.728
1.114,-2.522,2.305,5.365,8.514,-3.051,-3.382,2.163,-0.725
1.095,-2.601,2.305,5.364,8.513,-3.065,-3.387,2.166,-0.721
1.082,-2.672,2.305,5.362,8.513,-3.076,-3.391,2.169,-0.719
1.066,-2.735,2.305,5.358,8.51,-3.09,-3.398,2.167,-0.716
1.047,-2.791,2.304,5.354,8.508,-3.101,-3.401,2.17,-0.712
1.026,-2.85,2.302,5.348,8.504,-3.113,-3.405,2.172,-0.711
1.008,-2.897,2.3,5.341,8.5,-3.123,-3.41,2.172,-0.71
0.991,-2.936,2.296,5.335,8.494,-3.134,-3.414,2.174,-0.711
0.973,-2.977,2.294,5.327,8.491,-3.142,-3.417,2.172,-0.709
0.958,-3.016,2.289,5.32,8.485,-3.151,-3.422,2.172,-0.709
0.938,-3.047,2.286,5.309,8.477,-3.159,-3.425,2.169,-0.709
0.917,-3.076,2.28,5.297,8.471,-3.167,-3.428,2.169,-0.71
0.901,-3.103,2.276,5.287,8.462,-3.175,-3.432,2.169,-0.712
0.884,-3.127,2.269,5.272,8.455,-3.182,-3.436,2.165,-0.714
0.867,-3.149,2.263,5.26,8.446,-3.188,-3.438,2.165,-0.72
0.851,-3.164,2.256,5.242,8.436,-3.194,-3.44,2.161,-0.722
0.832,-3.183,2.251,5.227,8.428,-3.199,-3.443,2.161,-0.725
0.815,-3.197,2.243,5.21,8.416,-3.204,-3.445,2.156,-0.729
0.8,-3.211,2.235,5.191,8.405,-3.209,-3.448,2.151,-0.734
0.785,-3.224,2.225,5.17,8.392,-3.215,-3.451,2.15,-0.74
0.77,-3.239,2.215,5.147,8.378,-3.22,-3.453,2.144,-0.747
0.755,-3.25,2.205,5.122,8.363,-3.224,-3.456,2.138,-0.755
0.74,-3.261,2.194,5.094,8.347,-3.229,-3.46,2.136,-0.764
0.726,-3.271,2.182,5.065,8.332,-3.233,-3.463,2.13,-0.774
0.711,-3.28,2.171,5.032,8.317,-3.238,-3.466,2.123,-0.779
0.697,-3.291,2.158,5.002,8.299,-3.241,-3.469,2.116,-0.792
0.685,-3.295,2.146,4.966,8.282,-3.244,-3.47,2.11,-0.805
0.669,-3.305,2.131,4.93,8.261,-3.249,-3.475,2.106,-0.82
0.655,-3.311,2.116,4.887,8.24,-3.252,-3.477,2.099,-0.837
0.644,-3.318,2.101,4.847,8.219,-3.255,-3.48,2.091,-0.848
0.632,-3.325,2.085,4.803,8.197,-3.259,-3.484,2.083,-0.869
0.621,-3.33,2.069,4.759,8.173,-3.261,-3.487,2.075,-0.892
0.609,-3.335,2.051,4.711,8.148,-3.265,-3.491,2.066,-0.908
0.598,-3.341,2.032,4.658,8.125,-3.268,-3.494,2.057,-0.937
0.587,-3.346,2.013,4.607,8.098,-3.271,-3.498,2.048,-0.958
0.576,-3.35,1.993,4.557,8.07,-3.274,-3.501,2.039,-0.992
0.567,-3.357,1.973,4.5,8.041,-3.277,-3.505,2.029,-1.019
0.56,-3.359,1.952,4.452,8.014,-3.279,-3.509,2.02,-1.048
0.548,-3.365,1.928,4.399,7.983,-3.282,-3.513,2.009,-1.094
0.538,-3.368,1.905,4.341,7.954,-3.285,-3.517,1.994,-1.132
0.529,-3.374,1.88,4.288,7.922,-3.288,-3.521,1.982,-1.172
0.521,-3.377,1.855,4.234,7.891,-3.29,-3.526,1.971,-1.217
0.512,-3.382,1.833,4.182,7.857,-3.292,-3.529,1.96,-1.281
0.505,-3.386,1.807,4.137,7.824,-3.295,-3.535,1.949,-1.341
0.498,-3.391,1.779,4.088,7.791,-3.299,-3.54,1.937,-1.404
0.49,-3.394,1.749,4.039,7.758,-3.301,-3.545,1.919,-1.466
0.481,-3.398,1.72,3.995,7.724,-3.304,-3.551,1.905,-1.544
0.474,-3.404,1.693,3.955,7.69,-3.307,-3.557,1.893,-1.622
0.468,-3.407,1.663,3.915,7.656,-3.309,-3.561,1.881,-1.678
0.461,-3.411,1.637,3.872,7.622,-3.312,-3.568,1.861,-1.763
0.456,-3.412,1.606,3.836,7.59,-3.314,-3.573,1.847,-1.845
0.45,-3.417,1.571,3.806,7.557,-3.317,-3.58,1.835,-1.91
0.444,-3.423,1.543,3.775,7.525,-3.32,-3.587,1.821,-1.997
0.438,-3.425,1.515,3.743,7.491,-3.322,-3.593,1.801,-2.076
0.433,-3.429,1.48,3.715,7.459,-3.326,-3.601,1.786,-2.146
0.428,-3.432,1.45,3.688,7.429,-3.328,-3.607,1.771,-2.224
0.423,-3.437,1.422,3.661,7.398,-3.331,-3.615,1.752,-2.286
0.419,-3.442,1.392,3.639,7.368,-3.334,-3.624,1.736,-2.342
0.414,-3.444,1.359,3.617,7.34,-3.336,-3.633,1.714,-2.396
0.408,-3.449,1.326,3.594,7.313,-3.34,-3.64,1.698,-2.448
0.404,-3.454,1.295,3.575,7.286,-3.343,-3.65,1.682,-2.505
0.401,-3.458,1.271,3.556,7.259,-3.345,-3.659,1.66,-2.55
0.396,-3.462,1.243,3.538,7.234,-3.349,-3.669,1.644,-2.586
0.394,-3.466,1.215,3.522,7.21,-3.352,-3.68,1.629,-2.629
0.389,-3.473,1.185,3.506,7.185,-3.356,-3.691,1.607,-2.665
0.385,-3.476,1.159,3.492,7.162,-3.359,-3.701,1.59,-2.694
0.382,-3.481,1.135,3.48,7.142,-3.362,-3.713,1.569,-2.72
0.379,-3.485,1.109,3.466,7.12,-3.366,-3.725,1.55,-2.748
0.376,-3.491,1.083,3.453,7.1,-3.369,-3.738,1.529,-2.776
0.373,-3.497,1.06,3.441,7.081,-3.373,-3.752,1.511,-2.794
0.372,-3.501,1.038,3.43,7.063,-3.376,-3.765,1.496,-2.816
0.367,-3.508,1.014,3.419,7.045,-3.38,-3.78,1.476,-2.837
0.365,-3.513,0.992,3.409,7.029,-3.385,-3.796,1.456,-2.855
0.363,-3.519,0.968,3.399,7.012,-3.389,-3.812,1.434,-2.871
0.361,-3.524,0.948,3.39,6.997,-3.393,-3.828,1.419,-2.887
0.359,-3.528,0.932,3.382,6.983,-3.397,-3.844,1.401,-2.903
0.357,-3.537,0.913,3.374,6.969,-3.402,-3.862,1.383,-2.916
0.355,-3.542,0.894,3.365,6.955,-3.406,-3.882,1.365,-2.932
0.352,-3.549,0.878,3.359,6.942,-3.411,-3.901,1.343,-2.943
0.352,-3.557,0.86,3.352,6.929,-3.416,-3.92,1.328,-2.955
0.351,-3.561,0.844,3.345,6.919,-3.42,-3.943,1.313,-2.963
0.351,-3.569,0.833,3.34,6.909,-3.425,-3.963,1.293,-2.971
0.348,-3.578,0.817,3.332,6.897,-3.432,-3.989,1.276,-2.982
0.346,-3.585,0.802,3.326,6.887,-3.436,-4.011,1.262,-2.993
0.345,-3.593,0.788,3.321,6.877,-3.443,-4.038,1.243,-2.998
0.345,-3.601,0.776,3.315,6.869,-3.448,-4.065,1.228,-3.007
0.344,-3.609,0.765,3.311,6.859,-3.455,-4.091,1.214,-3.014
0.343,-3.621,0.753,3.305,6.85,-3.462,-4.12,1.196,-3.023
0.343,-3.628,0.742,3.303,6.843,-3.466,-4.147,1.181,-3.029
0.343,-3.637,0.732,3.297,6.836,-3.474,-4.178,1.168,-3.036
0.342,-3.649,0.722,3.292,6.828,-3.483,-4.209,1.155,-3.042
0.343,-3.656,0.713,3.29,6.823,-3.488,-4.24,1.14,-3.045
0.342,-3.669,0.702,3.286,6.816,-3.496,-4.271,1.125,-3.052
0.343,-3.677,0.696,3.283,6.811,-3.504,-4.306,1.113,-3.055
0.343,-3.69,0.686,3.279,6.804,-3.512,-4.343,1.1,-3.059
0.344,-3.701,0.679,3.276,6.8,-3.52,-4.374,1.091,-3.063
0.343,-3.712,0.672,3.273,6.795,-3.53,-4.41,1.079,-3.068
0.344,-3.723,0.667,3.271,6.791,-3.538,-4.444,1.067,-3.073
0.344,-3.738,0.658,3.268,6.786,-3.549,-4.481,1.053,-3.076
0.346,-3.75,0.654,3.265,6.783,-3.558,-4.518,1.043,-3.081
0.346,-3.765,0.648,3.262,6.779,-3.569,-4.555,1.033,-3.082
0.349,-3.778,0.644,3.262,6.777,-3.578,-4.588,1.024,-3.086
0.349,-3.793,0.638,3.258,6.773,-3.591,-4.624,1.014,-3.088
0.352,-3.807,0.635,3.258,6.771,-3.602,-4.657,1.006,-3.091
0.354,-3.821,0.632,3.257,6.77,-3.614,-4.691,0.998,-3.093
0.355,-3.838,0.627,3.253,6.767,-3.627,-4.726,0.987,-3.097
0.357,-3.853,0.624,3.254,6.766,-3.64,-4.758,0.982,-3.098
0.359,-3.869,0.622,3.251,6.763,-3.653,-4.793,0.976,-3.101
0.363,-3.889,0.621,3.252,6.764,-3.666,-4.823,0.971,-3.101
0.364,-3.909,0.616,3.248,6.761,-3.684,-4.855,0.961,-3.104
0.368,-3.923,0.617,3.25,6.763,-3.696,-4.883,0.957,-3.103
0.37,-3.941,0.615,3.249,6.762,-3.713,-4.911,0.952,-3.105
0.373,-3.963,0.615,3.25,6.763,-3.729,-4.936,0.948,-3.107
0.38,-3.979,0.618,3.252,6.765,-3.745,-4.961,0.945,-3.104
0.381,-4.0,0.616,3.248,6.764,-3.763,-4.987,0.939,-3.106
0.387,-4.022,0.617,3.251,6.767,-3.78,-5.011,0.938,-3.108
0.39,-4.041,0.618,3.251,6.767,-3.8,-5.033,0.934,-3.105
0.394,-4.062,0.617,3.251,6.768,-3.821,-5.053,0.931,-3.109
0.401,-4.085,0.621,3.253,6.773,-3.839,-5.071,0.931,-3.104
0.405,-4.105,0.622,3.255,6.774,-3.859,-5.09,0.928,-3.106
0.412,-4.123,0.627,3.257,6.78,-3.879,-5.105,0.93,-3.103
0.418,-4.149,0.63,3.258,6.782,-3.903,-5.122,0.929,-3.101
0.423,-4.169,0.632,3.26,6.786,-3.926,-5.135,0.929,-3.101
0.432,-4.186,0.638,3.265,6.793,-3.945,-5.145,0.931,-3.097
0.439,-4.212,0.642,3.268,6.797,-3.969,-5.158,0.932,-3.096
0.447,-4.231,0.648,3.27,6.802,-3.994,-5.169,0.935,-3.094
0.457,-4.247,0.657,3.277,6.812,-4.013,-5.174,0.941,-3.087
0.465,-4.271,0.663,3.28,6.818,-4.038,-5.183,0.944,-3.085
0.473,-4.291,0.669,3.284,6.825,-4.061,-5.19,0.949,-3.081
0.484,-4.309,0.678,3.29,6.833,-4.086,-5.195,0.954,-3.075
0.495,-4.324,0.686,3.296,6.842,-4.108,-5.198,0.961,-3.07
0.506,-4.344,0.695,3.302,6.852,-4.132,-5.2,0.968,-3.064
0.519,-4.362,0.707,3.308,6.863,-4.154,-5.199,0.976,-3.06
0.533,-4.375,0.72,3.318,6.875,-4.174,-5.198,0.986,-3.05
0.548,-4.386,0.733,3.327,6.888,-4.194,-5.196,0.997,-3.041
0.563,-4.397,0.749,3.339,6.903,-4.211,-5.191,1.01,-3.033
0.583,-4.405,0.766,3.35,6.92,-4.228,-5.183,1.025,-3.019
0.601,-4.412,0.783,3.364,6.937,-4.243,-5.174,1.039,-3.005
0.623,-4.416,0.804,3.378,6.957,-4.256,-5.162,1.058,-2.994
0.638,-4.426,0.818,3.39,6.972,-4.273,-5.155,1.071,-2.982
0.664,-4.426,0.842,3.407,6.995,-4.28,-5.14,1.093,-2.966
0.692,-4.423,0.869,3.43,7.022,-4.284,-5.12,1.119,-2.943
0.713,-4.422,0.89,3.444,7.042,-4.295,-5.107,1.137,-2.93
0.746,-4.41,0.923,3.472,7.074,-4.292,-5.081,1.168,-2.906
0.783,-4.396,0.959,3.501,7.109,-4.284,-5.051,1.203,-2.874
0.813,-4.387,0.988,3.522,7.138,-4.284,-5.028,1.231,-2.854
0.846,-4.374,1.02,3.55,7.17,-4.277,-5.001,1.262,-2.83
0.894,-4.345,1.068,3.589,7.217,-4.256,-4.96,1.308,-2.788
0.934,-4.325,1.107,3.619,7.254,-4.244,-4.927,1.345,-2.758
0.978,-4.299,1.151,3.655,7.298,-4.224,-4.888,1.388,-2.724
1.039,-4.255,1.212,3.71,7.358,-4.187,-4.832,1.448,-2.668
1.093,-4.221,1.264,3.754,7.409,-4.156,-4.784,1.5,-2.625
1.153,-4.176,1.326,3.805,7.469,-4.118,-4.729,1.56,-2.575
1.214,-4.129,1.387,3.856,7.529,-4.078,-4.673,1.619,-2.525
1.275,-4.083,1.447,3.911,7.589,-4.038,-4.615,1.679,-2.474
1.353,-4.02,1.526,3.977,7.665,-3.981,-4.541,1.756,-2.408
1.427,-3.958,1.599,4.041,7.738,-3.924,-4.471,1.829,-2.339
1.48,-3.92,1.654,4.083,7.791,-3.888,-4.422,1.882,-2.298
1.559,-3.853,1.734,4.152,7.869,-3.825,-4.345,1.962,-2.229
1.639,-3.783,1.814,4.223,7.947,-3.762,-4.269,2.04,-2.162
1.695,-3.738,1.871,4.268,8.003,-3.719,-4.214,2.098,-2.117
1.774,-3.672,1.949,4.334,8.08,-3.656,-4.139,2.177,-2.051
1.852,-3.603,2.029,4.4,8.157,-3.591,-4.063,2.254,-1.985
1.911,-3.553,2.088,4.445,8.215,-3.546,-4.007,2.313,-1.94
1.969,-3.504,2.15,4.491,8.272,-3.499,-3.949,2.374,-1.894
2.031,-3.452,2.21,4.542,8.332,-3.45,-3.891,2.434,-1.847
2.085,-3.405,2.266,4.583,8.386,-3.404,-3.837,2.491,-1.798
2.137,-3.361,2.319,4.62,8.436,-3.364,-3.787,2.543,-1.76
2.178,-3.326,2.362,4.647,8.477,-3.332,-3.746,2.586,-1.732
2.219,-3.293,2.403,4.676,8.515,-3.3,-3.706,2.628,-1.706
2.259,-3.258,2.445,4.701,8.556,-3.267,-3.667,2.671,-1.68
2.292,-3.229,2.479,4.719,8.588,-3.241,-3.633,2.706,-1.66
2.325,-3.202,2.514,4.734,8.619,-3.216,-3.601,2.74,-1.643
2.358,-3.172,2.55,4.755,8.651,-3.188,-3.567,2.776,-1.625
2.385,-3.148,2.581,4.766,8.678,-3.166,-3.539,2.806,-1.612
2.412,-3.125,2.607,4.773,8.703,-3.146,-3.513,2.834,-1.602
2.43,-3.109,2.63,4.779,8.721,-3.13,-3.493,2.857,-1.6
2.452,-3.091,2.653,4.783,8.741,-3.113,-3.47,2.882,-1.594
2.466,-3.078,2.671,4.784,8.755,-3.101,-3.453,2.901,-1.587
2.486,-3.061,2.693,4.783,8.773,-3.085,-3.433,2.923,-1.584
2.499,-3.047,2.71,4.782,8.785,-3.074,-3.417,2.94,-1.585
2.514,-3.032,2.728,4.778,8.799,-3.06,-3.399,2.961,-1.585
2.527,-3.021,2.742,4.774,8.809,-3.049,-3.385,2.977,-1.591
2.534,-3.011,2.756,4.762,8.816,-3.041,-3.373,2.992,-1.6
2.542,-3.002,2.768,4.756,8.824,-3.032,-3.361,3.005,-1.599
2.549,-2.992,2.78,4.748,8.83,-3.024,-3.35,3.018,-1.606
2.556,-2.985,2.787,4.732,8.833,-3.018,-3.341,3.029,-1.619
2.56,-2.977,2.798,4.721,8.836,-3.011,-3.332,3.041,-1.629
2.563,-2.968,2.809,4.711,8.841,-3.003,-3.322,3.053,-1.632
2.568,-2.962,2.815,4.699,8.841,-2.998,-3.314,3.063,-1.645
2.571,-2.952,2.826,4.684,8.843,-2.989,-3.303,3.076,-1.654
2.567,-2.95,2.827,4.665,8.841,-2.987,-3.299,3.082,-1.664
2.571,-2.942,2.835,4.652,8.839,-2.98,-3.292,3.091,-1.676
2.567,-2.938,2.84,4.635,8.836,-2.976,-3.286,3.1,-1.692
2.563,-2.932,2.845,4.62,8.831,-2.971,-3.28,3.108,-1.7
2.561,-2.928,2.848,4.603,8.826,-2.968,-3.276,3.115,-1.716
2.552,-2.924,2.849,4.583,8.815,-2.965,-3.273,3.12,-1.728
2.546,-2.917,2.853,4.567,8.81,-2.959,-3.267,3.129,-1.739
2.541,-2.914,2.853,4.554,8.798,-2.956,-3.264,3.136,-1.753
2.529,-2.91,2.854,4.538,8.788,-2.953,-3.26,3.141,-1.769
2.521,-2.907,2.853,4.519,8.776,-2.95,-3.258,3.146,-1.779
2.507,-2.903,2.851,4.499,8.762,-2.947,-3.255,3.152,-1.79
2.496,-2.901,2.848,4.483,8.747,-2.945,-3.254,3.156,-1.807
2.478,-2.897,2.844,4.468,8.73,-2.942,-3.252,3.161,-1.817
2.465,-2.893,2.84,4.452,8.712,-2.939,-3.249,3.166,-1.828
2.445,-2.887,2.837,4.436,8.693,-2.934,-3.246,3.173,-1.842
2.425,-2.887,2.827,4.42,8.667,-2.934,-3.248,3.175,-1.857
2.409,-2.881,2.827,4.41,8.645,-2.929,-3.244,3.181,-1.866
2.376,-2.881,2.813,4.389,8.618,-2.929,-3.247,3.183,-1.88
2.354,-2.877,2.802,4.376,8.589,-2.925,-3.245,3.188,-1.887
2.327,-2.874,2.794,4.361,8.56,-2.924,-3.247,3.191,-1.9
2.299,-2.871,2.776,4.35,8.529,-2.922,-3.247,3.194,-1.91
2.26,-2.868,2.765,4.338,8.491,-2.918,-3.248,3.198,-1.918
2.223,-2.868,2.738,4.319,8.452,-2.919,-3.25,3.2,-1.931
2.186,-2.863,2.723,4.308,8.414,-2.916,-3.252,3.205,-1.941
2.148,-2.86,2.69,4.299,8.371,-2.913,-3.252,3.208,-1.948
2.105,-2.858,2.664,4.288,8.326,-2.91,-3.255,3.211,-1.958
2.059,-2.856,2.633,4.273,8.284,-2.909,-3.258,3.212,-1.972
2.011,-2.851,2.597,4.264,8.234,-2.906,-3.26,3.216,-1.979
1.961,-2.849,2.553,4.255,8.182,-2.904,-3.264,3.217,-1.985
1.909,-2.845,2.481,4.246,8.134,-2.9,-3.266,3.222,-1.992
1.849,-2.843,2.412,4.235,8.082,-2.899,-3.271,3.224,-2.001
1.792,-2.84,2.357,4.225,8.026,-2.898,-3.277,3.225,-2.008
1.743,-2.839,2.269,4.215,7.968,-2.896,-3.282,3.225,-2.016
1.687,-2.834,2.166,4.21,7.917,-2.891,-3.286,3.231,-2.017
1.626,-2.833,2.033,4.202,7.869,-2.892,-3.295,3.229,-2.026
1.576,-2.828,1.895,4.196,7.819,-2.887,-3.298,3.234,-2.03
1.518,-2.827,1.764,4.186,7.763,-2.887,-3.309,3.233,-2.036
1.472,-2.824,1.611,4.182,7.719,-2.884,-3.315,3.237,-2.04
1.417,-2.821,1.48,4.174,7.673,-2.883,-3.327,3.235,-2.049
1.37,-2.817,1.331,4.171,7.628,-2.879,-3.333,3.238,-2.052
1.323,-2.813,1.204,4.166,7.583,-2.877,-3.344,3.241,-2.054
1.278,-2.81,1.116,4.162,7.543,-2.874,-3.354,3.242,-2.055
1.234,-2.809,1.02,4.154,7.506,-2.874,-3.37,3.239,-2.06
1.202,-2.805,0.937,4.151,7.473,-2.871,-3.383,3.241,-2.062
1.167,-2.801,0.866,4.148,7.438,-2.867,-3.395,3.242,-2.067
1.134,-2.798,0.798,4.147,7.407,-2.865,-3.412,3.242,-2.069
1.106,-2.794,0.752,4.144,7.379,-2.863,-3.427,3.243,-2.07
1.078,-2.791,0.712,4.143,7.355,-2.86,-3.446,3.243,-2.072
1.051,-2.787,0.677,4.141,7.331,-2.858,-3.467,3.242,-2.075
1.026,-2.785,0.649,4.139,7.305,-2.856,-3.487,3.242,-2.074
1.003,-2.781,0.618,4.138,7.286,-2.853,-3.512,3.242,-2.071
0.981,-2.777,0.598,4.136,7.266,-2.851,-3.535,3.24,-2.073
0.963,-2.771,0.581,4.138,7.25,-2.845,-3.561,3.243,-2.07
0.949,-2.768,0.564,4.137,7.234,-2.844,-3.59,3.24,-2.069
0.931,-2.765,0.544,4.137,7.219,-2.841,-3.623,3.238,-2.069
0.915,-2.762,0.532,4.137,7.202,-2.84,-3.656,3.233,-2.069
0.908,-2.756,0.523,4.141,7.195,-2.834,-3.688,3.235,-2.064
0.895,-2.753,0.513,4.141,7.182,-2.833,-3.73,3.231,-2.063
0.883,-2.75,0.504,4.14,7.17,-2.832,-3.772,3.226,-2.063
0.877,-2.742,0.5,4.145,7.165,-2.825,-3.811,3.224,-2.055
0.866,-2.74,0.493,4.146,7.155,-2.825,-3.858,3.219,-2.055
0.861,-2.734,0.485,4.152,7.15,-2.819,-3.903,3.217,-2.049
0.856,-2.731,0.484,4.153,7.144,-2.819,-3.955,3.208,-2.047
0.852,-2.724,0.481,4.158,7.141,-2.812,-4.004,3.206,-2.04
0.843,-2.723,0.477,4.161,7.132,-2.813,-4.056,3.198,-2.038
0.845,-2.717,0.477,4.167,7.132,-2.806,-4.106,3.194,-2.032
0.84,-2.714,0.474,4.169,7.127,-2.806,-4.16,3.181,-2.03
0.839,-2.706,0.478,4.176,7.127,-2.801,-4.213,3.175,-2.021
0.84,-2.7,0.479,4.184,7.126,-2.796,-4.261,3.169,-2.012
0.837,-2.698,0.477,4.186,7.123,-2.796,-4.315,3.151,-2.009
0.84,-2.692,0.478,4.194,7.126,-2.791,-4.366,3.142,-2.0
0.837,-2.689,0.478,4.197,7.122,-2.792,-4.415,3.127,-1.995
0.841,-2.682,0.478,4.205,7.125,-2.787,-4.457,3.11,-1.986
0.847,-2.677,0.484,4.215,7.129,-2.782,-4.499,3.097,-1.977
0.849,-2.669,0.491,4.225,7.133,-2.778,-4.54,3.082,-1.965
0.847,-2.669,0.486,4.227,7.131,-2.778,-4.581,3.06,-1.962
0.853,-2.661,0.494,4.238,7.136,-2.775,-4.611,3.034,-1.952
0.861,-2.654,0.497,4.249,7.142,-2.77,-4.643,3.013,-1.94
0.867,-2.649,0.501,4.259,7.148,-2.766,-4.674,2.989,-1.927
0.869,-2.646,0.502,4.265,7.148,-2.768,-4.703,2.958,-1.922
0.875,-2.642,0.508,4.276,7.155,-2.765,-4.725,2.929,-1.909
0.884,-2.634,0.518,4.288,7.163,-2.76,-4.746,2.897,-1.899
0.892,-2.629,0.52,4.301,7.17,-2.757,-4.762,2.864,-1.884
0.896,-2.628,0.523,4.306,7.172,-2.761,-4.783,2.82,-1.875
0.904,-2.624,0.531,4.318,7.179,-2.759,-4.798,2.78,-1.863
0.914,-2.617,0.539,4.333,7.189,-2.756,-4.809,2.739,-1.849
0.924,-2.613,0.548,4.346,7.198,-2.754,-4.818,2.693,-1.834
0.935,-2.606,0.553,4.36,7.209,-2.751,-4.825,2.645,-1.82
0.947,-2.604,0.564,4.375,7.219,-2.75,-4.831,2.597,-1.801
0.953,-2.603,0.564,4.384,7.223,-2.755,-4.842,2.537,-1.792
0.964,-2.603,0.571,4.397,7.234,-2.756,-4.844,2.484,-1.778
0.976,-2.598,0.582,4.415,7.245,-2.757,-4.846,2.441,-1.76
0.99,-2.596,0.591,4.432,7.258,-2.757,-4.846,2.392,-1.742
1.004,-2.592,0.6,4.448,7.269,-2.757,-4.844,2.343,-1.725
1.011,-2.597,0.601,4.458,7.277,-2.767,-4.848,2.291,-1.713
1.024,-2.6,0.61,4.473,7.288,-2.771,-4.845,2.247,-1.695
1.038,-2.598,0.621,4.492,7.302,-2.773,-4.84,2.21,-1.677
1.055,-2.598,0.631,4.512,7.316,-2.778,-4.834,2.168,-1.657
1.07,-2.599,0.642,4.531,7.33,-2.785,-4.828,2.134,-1.637
1.078,-2.614,0.642,4.542,7.338,-2.797,-4.826,2.103,-1.624
1.093,-2.62,0.652,4.56,7.35,-2.808,-4.819,2.074,-1.602
1.11,-2.627,0.664,4.579,7.365,-2.817,-4.81,2.046,-1.582
1.128,-2.633,0.673,4.601,7.383,-2.824,-4.797,2.028,-1.558
1.145,-2.644,0.685,4.623,7.398,-2.838,-4.786,2.006,-1.537
1.154,-2.665,0.685,4.634,7.407,-2.86,-4.783,1.982,-1.524
1.173,-2.68,0.694,4.656,7.423,-2.873,-4.769,1.975,-1.5
1.191,-2.7,0.708,4.678,7.439,-2.89,-4.757,1.966,-1.477
1.201,-2.731,0.708,4.692,7.447,-2.916,-4.751,1.949,-1.462
1.219,-2.758,0.717,4.713,7.465,-2.936,-4.737,1.945,-1.437
1.239,-2.79,0.725,4.737,7.482,-2.955,-4.722,1.939,-1.414
1.249,-2.823,0.726,4.751,7.491,-2.986,-4.715,1.93,-1.398
1.268,-2.863,0.741,4.774,7.509,-3.011,-4.698,1.932,-1.372
1.287,-2.906,0.749,4.796,7.526,-3.036,-4.683,1.933,-1.348
1.299,-2.953,0.744,4.812,7.534,-3.068,-4.675,1.929,-1.331
1.318,-3.008,0.754,4.836,7.553,-3.094,-4.657,1.934,-1.305
1.338,-3.05,0.761,4.858,7.569,-3.121,-4.641,1.938,-1.281
1.351,-3.104,0.764,4.876,7.58,-3.155,-4.629,1.939,-1.261
1.371,-3.166,0.773,4.9,7.598,-3.184,-4.612,1.948,-1.235
1.384,-3.223,0.774,4.917,7.607,-3.219,-4.601,1.949,-1.218
1.399,-3.279,0.772,4.937,7.623,-3.248,-4.587,1.954,-1.195
1.417,-3.334,0.777,4.957,7.636,-3.279,-4.572,1.964,-1.173
1.432,-3.381,0.782,4.979,7.65,-3.307,-4.556,1.972,-1.148
1.446,-3.438,0.775,4.996,7.659,-3.338,-4.545,1.977,-1.128
1.458,-3.49,0.776,5.014,7.67,-3.367,-4.533,1.983,-1.107
1.473,-3.534,0.771,5.034,7.681,-3.393,-4.519,1.992,-1.086
1.487,-3.577,0.771,5.052,7.691,-3.418,-4.507,1.999,-1.065
1.506,-3.604,0.771,5.076,7.705,-3.437,-4.488,2.014,-1.038
1.518,-3.637,0.769,5.094,7.716,-3.459,-4.476,2.024,-1.02
1.527,-3.674,0.758,5.109,7.721,-3.483,-4.467,2.027,-1.003
1.539,-3.699,0.756,5.125,7.73,-3.504,-4.456,2.035,-0.984
1.554,-3.72,0.749,5.146,7.739,-3.519,-4.441,2.047,-0.959
1.566,-3.741,0.739,5.164,7.749,-3.533,-4.428,2.056,-0.937
1.576,-3.76,0.738,5.182,7.755,-3.546,-4.416,2.065,-0.918
1.584,-3.784,0.721,5.195,7.759,-3.564,-4.408,2.073,-0.902
